dataset,contentid,contenttypeid,title,addr1,addr2,areacode,cat1,cat2,cat3,common_addr1,common_addr2,common_areacode,common_cat1,common_cat2,common_cat3,common_cpyrhtDivCd,common_createdtime,common_fetch_error,common_fetch_status,common_fetched_at,common_firstimage,common_firstimage2,common_homepage,common_lDongRegnCd,common_lDongSignguCd,common_lclsSystm1,common_lclsSystm2,common_lclsSystm3,common_mapx,common_mapy,common_mlevel,common_modifiedtime,common_overview,common_sigungucode,common_tel,common_telname,common_title,common_zipcode,cpyrhtDivCd,createdtime,firstimage,firstimage2,intro_accomcount,intro_accomcountculture,intro_accomcountleports,intro_accomcountlodging,intro_barbecue,intro_beauty,intro_beverage,intro_bicycle,intro_campfire,intro_checkintime,intro_checkouttime,intro_chkbabycarriage,intro_chkbabycarriageculture,intro_chkbabycarriageleports,intro_chkbabycarriageshopping,intro_chkcooking,intro_chkcreditcard,intro_chkcreditcardculture,intro_chkcreditcardfood,intro_chkcreditcardleports,intro_chkcreditcardshopping,intro_chkpet,intro_chkpetculture,intro_chkpetleports,intro_chkpetshopping,intro_culturecenter,intro_discountinfo,intro_discountinfofood,intro_expagerange,intro_expagerangeleports,intro_expguide,intro_fairday,intro_fetch_error,intro_fetch_status,intro_fetched_at,intro_firstmenu,intro_fitness,intro_foodplace,intro_heritage1,intro_heritage2,intro_heritage3,intro_infocenter,intro_infocenterculture,intro_infocenterfood,intro_infocenterleports,intro_infocenterlodging,intro_infocentershopping,intro_karaoke,intro_kidsfacility,intro_lcnsno,intro_opendate,intro_opendatefood,intro_opendateshopping,intro_openperiod,intro_opentime,intro_opentimefood,intro_packing,intro_parking,intro_parkingculture,intro_parkingfee,intro_parkingfeeleports,intro_parkingfood,intro_parkingleports,intro_parkinglodging,intro_parkingshopping,intro_pickup,intro_publicbath,intro_publicpc,intro_refundregulation,intro_reservation,intro_reservationfood,intro_reservationlodging,intro_reservationurl,intro_restdate,intro_restdateculture,intro_restdatefood,intro_restdateleports,intro_restdateshopping,intro_restroom,intro_roomcount,intro_roomtype,intro_saleitem,intro_saleitemcost,intro_sauna,intro_scale,intro_scalefood,intro_scaleleports,intro_scalelodging,intro_scaleshopping,intro_seat,intro_seminar,intro_shopguide,intro_smoking,intro_spendtime,intro_sports,intro_subfacility,intro_treatmenu,intro_usefee,intro_usefeeleports,intro_useseason,intro_usetime,intro_usetimeculture,intro_usetimeleports,lDongRegnCd,lDongSignguCd,lclsSystm1,lclsSystm2,lclsSystm3,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,zipcode
food,2870651,39,섬소나이 우도본점,제주특별자치도 제주시 우도면 우도해안길 814,,39,A05,A0502,A05020400,제주특별자치도 제주시 우도면 우도해안길 814,,39,A05,A0502,A05020400,Type3,20221019155330,,success,2026-07-13T06:56:57.956544+00:00,http://tong.visitkorea.or.kr/cms/resource/47/2870647_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/2870647_image3_1.jpg,"<a href=""https://www.instagram.com/udo_islandguy""target=""_blank"" title=""새창 : 섬소나이 사이트로 이동"">https://www.instagram.com/udo_islandguy</a>",50,110,FD,FD02,FD020100,126.9576601478,33.5133691617,6,20250625113323,"섬소나이는 제주시 우도, 하고수동 해수욕장에 있는 퓨전음식점이다. 다양한 짬뽕과 피자가 있고 세트메뉴가 준비되어 있다. 특히 다양한 재료를 넣어 12시간 동안 직접 끓인 해산물 육수를 사용하여 짬뽕의 맛이 깊다. 면과 피자 도우도 톳과 모자반 사용한 톳 도우이다. 당일 직접 만든 면을 사용하고 재료는 당일 소진을 원칙으로 한다. 땡짬은 맑은 짬뽕, 우짬은 빨간짬뽕, 백짬은 크림짬뽕이며 모든 짬뽕의 맵기는 기호에 따라 선택할 수 있다. 식당 안에서도 바다를 바라볼 수 있고 식사 후 우도를 천천히 둘러보는 것도 좋다. 우도에서 든든하고 특별한 한 끼를 원하는 사람들에게 추천한다. 주변에 함께 둘러보기 좋은 여행지로 비양도, 검멀레 해수욕장 등이 있다.",4,,,섬소나이 우도본점,63365,Type3,20221019155330,http://tong.visitkorea.or.kr/cms/resource/47/2870647_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/2870647_image3_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-13T16:14:11.929684+00:00,우짬,,,,,,,,0507-1339-2918,,,,,0,19970627699,,,,,,09:00~17:00,,,,,,가능,,,,,,,,,,,,,,연중무휴<br>※ 배가 뜨지 않는 날 휴무이므로 전화문의 요망,,,,,,,,,,,,,,,,,,,,,백짬 / 땡짬 / 소섬피자 등,,,,,,,50,110,FD,FD02,FD020100,126.9576601478,33.5133691617,6,20250625113323,4,,63365
food,2840487,39,섭섭이네,제주특별자치도 제주시 구좌읍 중산간동로 2261,,39,A05,A0502,A05020200,제주특별자치도 제주시 구좌읍 중산간동로 2261,,39,A05,A0502,A05020200,Type3,20220822133037,,success,2026-07-13T06:56:59.689437+00:00,http://tong.visitkorea.or.kr/cms/resource/73/2840473_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/2840473_image3_1.jpg,"<a href=""https://www.instagram.com/subsub_7979/""target=""_blank"" title=""새창 : 섭섭이네 인스타그램으로 이동"">https://www.instagram.com/subsub_7979/</a>",50,110,FD,FD02,FD020300,126.7843928004,33.4715876451,6,20250604113633,"섭섭이네는 제주도 구좌읍 송당사거리에 위치한 소박하면서도 감각적인 분위기의 음식점이다. 이곳은 정갈한 맛의 고기국수와 이색적인 퓨전 인도커리를 함께 즐길 수 있는 곳으로, 제주 전통의 맛과 이국적인 풍미가 조화를 이루는 메뉴로 사랑받고 있다. 대표 메뉴인 '흑돼지퐁당 커리'는 토마토, 버터, 우유가 어우러진 진한 퓨전 인도커리에 바삭하게 튀긴 흑돼지 고명이 올라가 깊은 맛을 자랑한다. 함께 인기 있는 '고기국수'는 담백한 국물에 도톰한 돔베고기가 듬뿍 들어 있어 제주식의 정갈한 풍미를 느낄 수 있다. 식당은 제주 전통 돌집을 그대로 활용해 아늑하고 따뜻한 분위기를 자아내며, 내부는 아기자기한 인테리어로 꾸며져 혼밥하기에도 부담 없는 공간이다. 대기 공간에는 셀프 음료대와 무인 판매 음료 코너가 마련되어 있어 기다리는 시간도 편안하게 보낼 수 있다.",4,,,섭섭이네,63355,Type3,20220822133037,http://tong.visitkorea.or.kr/cms/resource/73/2840473_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/2840473_image3_1.jpg,,,,,,,,,,,,,,,,,,,가능,,,,,,,,,,,,,,,success,2026-07-13T16:14:12.274295+00:00,흑돼지퐁당커리,,,,,,,,0507-1315-6813,,,,,0,20180621977,,,,,,11:00~16:30 (마지막 주문 16:00),,,,,,불가능,,,,,,,,,,,,,,매주 일요일,,,,,,,,,,,,,,,,,,,,,고기국수 / 판모밀 / 흑돼지 마제소바 등,,,,,,,50,110,FD,FD02,FD020300,126.7843928004,33.4715876451,6,20250604113633,4,,63355
food,1984253,39,성미가든,제주특별자치도 제주시 조천읍 교래1길 2,,,,,,제주특별자치도 제주시 조천읍 교래1길 2,,,,,,Type3,20150115195342,,success,2026-07-13T06:57:01.591726+00:00,https://tong.visitkorea.or.kr/cms/resource/18/1937918_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/18/1937918_image3_1.jpg,,50,110,FD,FD01,FD010100,126.676867087123,33.4375449543765,6,20260209141109,"성미가든은 제주 조천읍 고래리에 위치한 샤브샤브와 닭볶음탕 전문점이다. 메뉴로는 샤부샤부, 닭볶음탕 두 가지 메뉴가 있으며, 샤브샤브 메뉴의 경우에는 샤부샤부, 백숙, 녹두죽이 코스로 제공된다. 넓은 실내 공간과 다양한 좌석으로 단체 방문에도 편리하다. 성미가든에서는 기본적으로 샤부샤부 메뉴가 주문이 들어가기 때문에 닭볶음탕을 주문하고자 하는 경우 반드시 미리 말해야 한다.",,,,성미가든,63346,Type3,20150115195342,https://tong.visitkorea.or.kr/cms/resource/18/1937918_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/18/1937918_image3_1.jpg,,,,,,,,,,,,,,,,,,,가능,,,,,,,,,,,,,,,success,2026-07-13T16:14:12.392617+00:00,샤브샤브,,,,,,,,064-783-7092,,,,,0,19960627715,,,,,,11:00~20:00,,,,,,가능,,,,,,,,,,,,,,"매월 둘째, 넷째 목요일",,,,,,,,,,,,,,,,,,,,,닭볶음탕,,,,,,,50,110,FD,FD01,FD010100,126.676867087123,33.4375449543765,6,20260209141109,,,63346
food,2833201,39,성산 부뚜막식당,제주특별자치도 서귀포시 성산읍 고성오조로 11,,39,A05,A0502,A05020100,제주특별자치도 서귀포시 성산읍 고성오조로 11,,39,A05,A0502,A05020100,Type3,20220805152010,,success,2026-07-13T06:57:05.031522+00:00,http://tong.visitkorea.or.kr/cms/resource/96/2833196_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/96/2833196_image3_1.png,,50,130,FD,FD01,FD010100,126.9135544343,33.4451287653,6,20250528164647,"부뚜막식당은 제주 성산일출봉 근처 고성리에 있는 작은 노포이다. 대표 메뉴인 갈치조림을 주문하면 통갈치구이가 기본 서비스로 함께 나온다. 가성비 좋은 가격과 어머니 손맛으로 여행자들 사이에 이름이 알려져 있다. 멸치조림, 콩자반, 나물류 등의 다양한 밑반찬을 곁들인 가정식이 나오고, 아침 일찍 오픈하여 여행자들이 아침 먹기 좋다. 다만 아침 방문 시에는 영업여부를 미리 전화확인하는 것이 좋다. 또한, 인원수에 맞추어 주문할 수 있는 점도 장점이다. 자차를 이용할 경우, 내비게이션에 ‘제주 부뚜막식당’을 검색하면 된다. 근처에 성산일출봉, 우도, 섭지코지 등이 있다.",3,,,성산 부뚜막식당,63641,Type3,20220805152010,http://tong.visitkorea.or.kr/cms/resource/96/2833196_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/96/2833196_image3_1.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-13T16:14:12.497064+00:00,갈치조림,,,,,,,,064-782-8941,,,,,0,20150631567,,,,,,08:00~20:00<br>※ 아침 방문의 경우 전화문의 요망,,,,,,가능,,,,,,,,,,,,,,연중무휴,,,,,,,,,,,,,,,,,,,,,성게미역국 / 옥돔구이 / 전복물회 등,,,,,,,50,130,FD,FD01,FD010100,126.9135544343,33.4451287653,6,20250528164647,3,,63641
food,2833308,39,성산 타쿠마스시,제주특별자치도 서귀포시 성산읍 섭지코지로 15,,39,A05,A0502,A05020300,제주특별자치도 서귀포시 성산읍 섭지코지로 15,,39,A05,A0502,A05020300,Type3,20220805160551,,success,2026-07-13T06:57:05.164670+00:00,http://tong.visitkorea.or.kr/cms/resource/94/2833294_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/94/2833294_image3_1.png,"<a href=""https://www.instagram.com/takuma__sushi/""target=""_blank"" title=""새창: 타쿠마스시 홈페이지로 이동"">https://www.instagram.com/takuma__sushi/</a>",50,130,FD,FD02,FD020200,126.9185069225,33.4390739586,6,20250528172857,"제주 섭지코지 근처에 있는 타쿠마는 컨테이너 스시집이다. 날마다 신선한 회를 선별하여 제공하고 있는 모둠 초밥과 모둠 사시미는 매일 구성이 다르게 나온다. 에피타이저로 제공되는 흑돼지 곤약 무침도 이곳만의 고유 메뉴이다. 일식 이외에 제주산 식재료를 이용한 포케와 파스타, 슈토아에를 맛볼 수 있고, 우동, 소바, 구이, 덮밥 등의 메뉴도 있다. 회를 못 먹는 사람들이 주로 택하는 빨간 우동의 경우, 생선 뼈를 우린 진한 육수에 꽃게, 전복, 딱새우 등 해산물이 푸짐하게 들어가 별미이다.  성산일출봉과 섭지코지 사이에 위치해 있어 가족과 함께 또는 연인, 친구와 함께 제주 여행 시 방문하기 좋은 음식점이다.",3,,,성산 타쿠마스시,63641,Type3,20220805160551,http://tong.visitkorea.or.kr/cms/resource/94/2833294_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/94/2833294_image3_1.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-13T16:14:12.859119+00:00,타쿠마 모듬초밥,,,,,,,,064-783-4894,,,,,0,20150631049,,,,,,12:00~22:30,,,,,,가능,,,,,,,,,,,,,,매주 화요일,,,,,,,,,,,,,,,,,,,,,제주 고등어초밥 / 일출봉슈토아에 / 된장크림에 빠진 흑돼지 등,,,,,,,50,130,FD,FD02,FD020200,126.9185069225,33.4390739586,6,20250528172857,3,,63641
food,2870955,39,성산포 자연산 회센타,제주특별자치도 서귀포시 성산읍 한도로 67,,39,A05,A0502,A05020100,제주특별자치도 서귀포시 성산읍 한도로 67,,39,A05,A0502,A05020100,Type3,20221019171034,,success,2026-07-13T06:57:05.296301+00:00,http://tong.visitkorea.or.kr/cms/resource/46/2870946_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/2870946_image3_1.jpg,,50,130,FD,FD01,FD010100,126.9154092981,33.4681706940,6,20250627105319,"성산포 자연산 회센타는 제주 서귀포시 성산고등학교 근처에 위치한 자연산 활어회 전문점이다. 이곳은 제주 지역은 물론 서울 노량진 수산시장 등 전국에 자연산 활어회를 납품하는 곳이다. 합리적인 가격으로 질 좋은 자연산 회를 맛볼 수 있는 가성비 횟집으로 알려져 있으며, 특히 제주 동쪽을 여행하는 관광객들, 골프 여행객들, 그리고 지역 주민들이 많이 찾는 곳이다. 이시가리, 돌돔, 고등어회, 모둠회 등 다양한 종류가 준비되어 있으며, 어시장처럼 바로 건져 회를 떠내는 방식으로 제공된다. 주변에 관광명소인 성산일출봉, 섭지코지, 광치기해변 등이 있어 식사 전후로 함께 둘러보기 좋다.",3,,,성산포 자연산 회센타,63639,Type3,20221019171034,http://tong.visitkorea.or.kr/cms/resource/46/2870946_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/2870946_image3_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-13T16:14:13.396417+00:00,모둠회,,,,,,,,0507-1400-1572,,,,,0,20130631588,,,,,,11:00~23:00,,,,,,가능,,,,,,,,,,,,,,연중무휴,,,,,,,,,,,,,,,,,,,,,이시가리 / 돌돔 / 고등어회 등,,,,,,,50,130,FD,FD01,FD010100,126.9154092981,33.4681706940,6,20250627105319,3,,63639
food,134980,39,성산해촌,제주특별자치도 서귀포시 성산읍 일출로 220,,39,A05,A0502,A05020100,제주특별자치도 서귀포시 성산읍 일출로 220,,39,A05,A0502,A05020100,Type3,20050419090000,,success,2026-07-13T06:57:05.717747+00:00,http://tong.visitkorea.or.kr/cms/resource/66/3401566_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/3401566_image3_1.jpg,"<a href=""https://www.instagram.com/haechon_jeju/#"" target=""_blank"" title=""새창 : 홈페이지로 이동"">www.instagram.com/haechon_jeju</a>",50,130,FD,FD01,FD010100,126.9300249033,33.4592802468,6,20251023143000,"성산해촌에서는 창밖으로 성산일출봉이 한눈에 내다보이고 파란 바다가 펼쳐져 있는 경치가 아름다운 집으로 건물 바로 밑이 바다여서 마치 바다 위의 선상에서 식사를 하는 것처럼 느껴질 수도 있다. 식탁이 모두 원목 테이블로 되어 있어 화사한 분위기를 느낄 수 있으며, 바다를 바라보며 식사할 수 있는 곳이다.",3,,,성산해촌,63643,Type3,20050419090000,http://tong.visitkorea.or.kr/cms/resource/66/3401566_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/3401566_image3_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-13T16:14:13.529051+00:00,통갈치 정식,,,,,,,,0507-1406-8018,,,,,0,19930631133,,,,,,07:00~22:00,가능,,,,,가능,,,,,,,,,,,,,,연중무휴,,,,,,,,,,,,,,,,,모두 금연석,,,,딱새우 정식 / 갈치조림 / 전복뚝배기 등,,,,,,,50,130,FD,FD01,FD010100,126.9300249033,33.4592802468,6,20251023143000,3,,63643
food,2839742,39,성산흑돼지두루치기 성산일출봉점,제주특별자치도 서귀포시 성산읍 한도로 255,,39,A05,A0502,A05020100,제주특별자치도 서귀포시 성산읍 한도로 255,,39,A05,A0502,A05020100,Type3,20220819131647,,success,2026-07-13T06:57:05.839524+00:00,http://tong.visitkorea.or.kr/cms/resource/36/2839736_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/2839736_image3_1.jpg,,50,130,FD,FD01,FD010100,126.9348243278,33.4662128917,6,20250602130542,"성산 흑돼지 두루치기는 제주도 성산에 위치한 흑돼지 두루치기 전문 로컬 맛집으로, 현지 주민은 물론 관광객들에게도 꾸준한 사랑을 받고 있는 곳이다. 이 식당은 오직 제주산 흑돼지만을 엄선해 사용하는 것이 특징인데, 일반 돼지에 비해 지방이 적당하고 육질이 부드러우며 고소한 풍미가 뛰어나 먹는 이로 하여금 깊은 만족감을 준다. 대표 메뉴인 ‘흑돼지삼합두루치기’는 이곳만의 특수 레시피로 만든 소스를 사용하여 감칠맛을 더하고, 흑돼지 사골을 가마솥에 오랜 시간 푹 끓여낸 진한 육수를 베이스로 하여 더욱 깊고 진한 맛을 자랑한다. 두루치기 외에도 제주에서만 맛볼 수 있는 향토 음식인 몸국과 몸죽도 함께 제공되며, 이는 모자반이라는 바다 식물을 넣어 만들어 건강에도 좋고 속을 편안하게 해준다. 가게 내부는 규모는 크지 않지만 깔끔하게 잘 정돈되어 있어 가족 단위 손님도 불편 없이 식사를 즐길 수 있다.",3,,,성산흑돼지두루치기 성산일출봉점,63643,Type3,20220819131647,http://tong.visitkorea.or.kr/cms/resource/36/2839736_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/2839736_image3_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-13T16:14:13.647253+00:00,제주 흑돼지삼합두루치기,,,,,,,,0507-1417-9303,,,,,0,20210624719,,,,,,10:30~21:00 (준비시간 15:30~17:00),,,,,,가능,,,,,,,,,,,,,,"매월 첫째, 셋째 화요일",,,,,,,,,,,,,,,,,,,,,자연산 몸국 / 1인 정식 / 제주 흑돼지두루치기 등,,,,,,,50,130,FD,FD01,FD010100,126.9348243278,33.4662128917,6,20250602130542,3,,63643
food,404156,39,성읍칠십리식당,제주특별자치도 서귀포시 표선면 성읍정의현로 74,,39,A05,A0502,A05020100,제주특별자치도 서귀포시 표선면 성읍정의현로 74,,39,A05,A0502,A05020100,Type3,20080120073316,,success,2026-07-13T06:57:05.965297+00:00,http://tong.visitkorea.or.kr/cms/resource/21/3400321_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/3400321_image3_1.jpg,,50,130,FD,FD01,FD010100,126.8013682122,33.3893025655,6,20251027095442,"성읍칠십리식당은 제주 성읍민속마을 인근에 있는 흑돼지고기 음식전문점이다. 불향과 달큰향 향이 스며들도록 감귤나무 장작과 감귤껍질로 흑돼지고기를 초벌구이한다. 흑돼지고기와 함께 구워 먹을 수 있도록 제주 지역의 고사리를 제공하는 것이 특징이다. 이 외에도 제주지 역의 식문화를 반영한 지역의 별미, 꿩감자국수를 판매하고 있다.",3,,,성읍칠십리식당,63624,Type3,20080120073316,http://tong.visitkorea.or.kr/cms/resource/21/3400321_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/3400321_image3_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-13T16:14:14.065008+00:00,제주흑돼지 오겹살,,,,,,,,0507-1438-0935,,,,,0,19870631022,,,,,,11:00~20:30 (마지막 주문 20:00),,,,,,가능,,,,,,,,,,,,,,연중무휴,,,,,,,,,,,,,,,,,모두 금연석,,,,꿩감자국수 / 칠십리볶음밥 / 제주흑돼지 흑전지 등,,,,,,,50,130,FD,FD01,FD010100,126.8013682122,33.3893025655,6,20251027095442,3,,63624
food,2871931,39,센트로,제주특별자치도 서귀포시 태평로 449 (서귀동),,39,A05,A0502,A05020200,제주특별자치도 서귀포시 태평로 449 (서귀동),,39,A05,A0502,A05020200,Type3,20221020145739,,success,2026-07-13T06:57:06.101164+00:00,http://tong.visitkorea.or.kr/cms/resource/21/2871921_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/2871921_image3_1.jpg,"<a href=""https://www.instagram.com/centro_jeju"" target=""_blank"" title=""새창: 센트로 홈페이지로 이동"">https://www.instagram.com/centro_jeju</a>",50,130,FD,FD02,FD020300,126.5675833663,33.2466895723,6,20250701141221,"센트로는 이중섭미술관에서 서귀포중학교 방향으로 가는 길에 위치해 있다. 모든 음식을 직접 만드는 이탈리안 레스토랑으로 뇨끼, 파스타, 조개스튜, 샐러드 등을 맛볼 수 있다. 대표메뉴는 감자뇨끼와 라자냐, 비스크크림파스타 등이 있다. 이 외에도 부채살크림리조또, 비스크오일파스타, 살치살스테이크 등 다양한 메뉴가 준비되어 있어 개인의 취향에 맞게 선택하여 먹을 수 있다. 예약우선제로 운영하며, 전화나 문자로 예약이 가능하다. 가게 맞은편에 전용주차장을 이용할 수 있고 그 옆에 무료주차장이 있어 차량으로도 접근이 용이하다. 주변에 함께 둘러보기 좋은 여행지로 정방폭포, 소남머리, 자구리공원, 이중섭거리 등이 있다.",3,,,센트로,63595,Type3,20221020145739,http://tong.visitkorea.or.kr/cms/resource/21/2871921_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/2871921_image3_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-13T16:14:14.440842+00:00,감자뇨끼,,,,,,,,010-2811-7223,,,,,0,20160631402,,,,,,09:00~20:00 (마지막 주문 19:00),,,,,,가능,,,,,,,,,,,,,,"매주 월요일, 화요일",,,,,,,,,,,,,,,,,,,,,토마토베이컨파스타 / 비스크크림파스타 / 라자냐 등,,,,,,,50,130,FD,FD02,FD020300,126.5675833663,33.2466895723,6,20250701141221,3,,63595
food,2877734,39,소규모식탁,제주특별자치도 서귀포시 서광남로115번길 12,,39,A05,A0502,A05020100,제주특별자치도 서귀포시 서광남로115번길 12,,39,A05,A0502,A05020100,Type3,20221027161837,,success,2026-07-13T06:57:10.453741+00:00,http://tong.visitkorea.or.kr/cms/resource/25/2877725_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/2877725_image3_1.jpg,,50,130,FD,FD01,FD010100,126.2989780683,33.2833896168,6,20251023111122,"소규모식탁은 제주 안덕 서광서리 복지회관 근처에 있다. ‘소규모’의 의미는 소영, 규형, 엄마가 같이 꾸려가는 식탁이라는 뜻으로 소 정식은 건강하고 가볍게 먹을 수 있는 음식으로 최소한의 조리로 만든 캐주얼 브런치 메뉴이고 규 정식은 재미있고 맛있는 퓨전요리, 모 정식은 엄마의 손맛 살린 음식이라는 콘셉트를 따른다. 단품 메뉴로 카레, 샐러드 등이 있다. 주변 여행지로 신화역사공원, 오설록티뮤지엄 등이 있다.",3,,,소규모식탁,63521,Type3,20221027161837,http://tong.visitkorea.or.kr/cms/resource/25/2877725_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/2877725_image3_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-13T16:14:15.756345+00:00,소정식,,,,,,,,0507-1392-0844,,,,,0,20200624738,,,,,,[수요일~토요일]<br>- 11:00~20:00<br>- 준비시간 15:00~17:00<br>- 마지막 주문 19:30<br>[일요일]<br>- 11:00~15:00<br>- 마지막 주문 14:30,,,,,,가능,,,,,,,,,,,,,,매주 월요일~화요일,,,,,,,,,,,,,,,,,,,,,규정식 / 모정식 / 소다워터 등,,,,,,,50,130,FD,FD01,FD010100,126.2989780683,33.2833896168,6,20251023111122,3,,63521
food,2767638,39,소금바치순이네,제주특별자치도 제주시 구좌읍 해맞이해안로 2196,,39,A05,A0502,A05020100,제주특별자치도 제주시 구좌읍 해맞이해안로 2196,,39,A05,A0502,A05020100,Type3,20211103220154,,success,2026-07-13T06:57:14.110747+00:00,http://tong.visitkorea.or.kr/cms/resource/61/3578861_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/3578861_image3_1.jpg,,50,110,FD,FD01,FD010100,126.9126503843,33.5036972787,6,20251205094306,"소금바치 순이네는 종달리 해안로에 자리하고 있는 해산물 요리 전문점이다. 예능 프로그램에도 나와 더욱 유명해진 곳이다. 이 집의 대표 메뉴는 매콤 달콤한 양념에 부드러운 식감의 돌문어를 각종 채소에 무쳐 만든 돌문어 볶음이다. 전복죽, 성게국, 보말국, 갈치조림 등 싱싱한 해산물 메뉴도 다양하다. 바로 앞에는 우도와 일출봉이 보이는 전망대가 있고, 근처에는 종달과 우도를 연결하는 항로가 있어 여객선이 자주 왕래한다. 식사 후 전망로를 따라 산책하기에도 좋다.",4,,,소금바치순이네,63364,Type3,20211103220154,http://tong.visitkorea.or.kr/cms/resource/61/3578861_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/3578861_image3_1.jpg,,,,,,,,,,,,,,,,,,,가능,,,,,,,,,,,,,,,success,2026-07-13T16:14:15.864558+00:00,돌문어볶음,,,,,,,,064-784-1230,,,,,0,20080627418,,,,,,09:30~19:30 (마지막 주문 19:00),,,,,,가능,,,,,,,,,없음,,,,,매주 목요일,,,,,,,,,,,,,,,,,,,,,해물탕 / 모둠해산물 / 갈치조림 등,,,,,,,50,110,FD,FD01,FD010100,126.9126503843,33.5036972787,6,20251205094306,4,,63364
